Digital_Input	Screen_Position_Y_axis(px)	time(ms)
498	498	8
498	498	16
498	498	24
500	500	33
500	500	41
500	500	49
501	501	58
501	501	66
501	501	74
502	502	83
502	502	91
505	505	99
507	507	108
511	511	116
516	516	124
522	522	133
529	529	141
537	537	149
548	548	158
559	559	166
571	571	174
580	580	183
591	591	191
603	603	199
613	613	208
628	628	216
648	648	224
667	667	233
687	687	241
708	708	249
768	768	258
768	768	266
798	798	274
874	874	283
874	874	292
959	959	300
995	995	308
995	995	317
1077	1077	325
1077	1077	333
1151	1151	342
1202	1202	350
1240	1240	359
1276	1276	367
1311	1311	375
1354	1354	383
1384	1384	392
1417	1417	400
1439	1439	408
1439	1439	416
1439	1439	425
1439	1439	433
1439	1439	441
1439	1439	450
1439	1439	458
1439	1439	466
1439	1439	474
1439	1439	483
1439	1439	491
1439	1439	500
1439	1439	508
1439	1439	517
1439	1439	525
1439	1439	533
1439	1439	541
1439	1439	550
1439	1439	558
1439	1439	566
1439	1439	574
1434	1434	583
1432	1432	591
1432	1432	600
1427	1427	609
1425	1425	618
1422	1422	626
1419	1419	635
1416	1416	644
1415	1415	652
1412	1412	660
1409	1409	668
1406	1406	676
1401	1401	684
1398	1398	693
1392	1392	701
1387	1387	710
1380	1380	718
1369	1369	726
1369	1369	734
1358	1358	742
1358	1358	751
1353	1353	760
1342	1342	768
1342	1342	777
1333	1333	786
1328	1328	794
1322	1322	802
1318	1318	811
1314	1314	820
1308	1308	828
1305	1305	836
1301	1301	844
1299	1299	852
1296	1296	861
1295	1295	870
1293	1293	879
1291	1291	887
1291	1291	895
1290	1290	903
1288	1288	911
1288	1288	920
1287	1287	928
1286	1286	937
1284	1284	945
1284	1284	954
1283	1283	963
1282	1282	971
1280	1280	980
1279	1279	989
1278	1278	998
1277	1277	1006
1275	1275	1015
1270	1270	1023
1270	1270	1031
1267	1267	1040
1265	1265	1048
1262	1262	1057
1260	1260	1065
1257	1257	1073
1255	1255	1082
1252	1252	1090
1252	1252	1099
1251	1251	1108
1250	1250	1116
1250	1250	1124
1249	1249	1132
1249	1249	1140
1248	1248	1148
1248	1248	1156
1248	1248	1164
1248	1248	1173
1248	1248	1181
1248	1248	1189
1248	1248	1198
1248	1248	1207
1248	1248	1216
1248	1248	1224
1248	1248	1232
1248	1248	1240
1248	1248	1248
1248	1248	1256
1248	1248	1264
1248	1248	1273
1248	1248	1281
1248	1248	1290
1248	1248	1299
1248	1248	1308
1248	1248	1316
1248	1248	1324
1248	1248	1332
1248	1248	1340
1248	1248	1348
1248	1248	1357
1248	1248	1365
1248	1248	1374
1248	1248	1382
1248	1248	1390
1248	1248	1398
1248	1248	1407
1248	1248	1415
1248	1248	1424
1248	1248	1432
1248	1248	1440
1248	1248	1448
1248	1248	1456
1248	1248	1464
1248	1248	1472
1248	1248	1481
1248	1248	1490
1248	1248	1498
1248	1248	1506
1248	1248	1514
1248	1248	1523
1248	1248	1532
1248	1248	1541
1248	1248	1550
1248	1248	1558
1248	1248	1566
1248	1248	1574
1248	1248	1582
1248	1248	1590
1248	1248	1598
1248	1248	1606
1248	1248	1614
1248	1248	1623
1248	1248	1631
1248	1248	1639
1248	1248	1648
1248	1248	1657
1248	1248	1666
1248	1248	1675
1248	1248	1683
1248	1248	1691
1248	1248	1700
1248	1248	1708
1248	1248	1716
1248	1248	1724
1248	1248	1732
1248	1248	1740
1248	1248	1748
1248	1248	1756
1248	1248	1764
1248	1248	1773
1248	1248	1781
1248	1248	1789
1248	1248	1797
1248	1248	1805
1248	1248	1814
1248	1248	1823
1248	1248	1831
1248	1248	1839
1248	1248	1848
1248	1248	1856
1248	1248	1864
1248	1248	1873
1248	1248	1881
1248	1248	1889
1248	1248	1898
1248	1248	1906
1248	1248	1914
1248	1248	1923
1248	1248	1931
1248	1248	1939
1248	1248	1948
1248	1248	1956
1248	1248	1964
1248	1248	1972
1248	1248	1980
1248	1248	1988
1248	1248	1996
1248	1248	2004
1248	1248	2013
1248	1248	2021
1248	1248	2029
1248	1248	2037
1248	1248	2045
1248	1248	2054
1248	1248	2062
1248	1248	2071
1248	1248	2080
1248	1248	2088
1248	1248	2096
1248	1248	2104
1248	1248	2112
1248	1248	2120
1248	1248	2129
1248	1248	2138
1248	1248	2146
1248	1248	2155
1248	1248	2163
1248	1248	2171
1248	1248	2180
1248	1248	2188
1248	1248	2197
1248	1248	2206
1248	1248	2214
1248	1248	2222
1248	1248	2230
1248	1248	2238
1248	1248	2246
1248	1248	2254
1248	1248	2262
1248	1248	2270
1248	1248	2278
1248	1248	2286
1248	1248	2295
1248	1248	2303
1248	1248	2311
1248	1248	2320
1248	1248	2328
1248	1248	2336
1248	1248	2344
1248	1248	2352
1248	1248	2361
1248	1248	2370
1248	1248	2378
1248	1248	2387
1248	1248	2396
1248	1248	2404
1248	1248	2412
1248	1248	2420
1248	1248	2429
1248	1248	2438
1248	1248	2446
1248	1248	2454
1248	1248	2463
1248	1248	2471
1248	1248	2480
1248	1248	2488
1248	1248	2497
1248	1248	2506
1248	1248	2514
1248	1248	2522
1248	1248	2530
1248	1248	2538
1248	1248	2546
1248	1248	2554
1248	1248	2563
1248	1248	2571
1248	1248	2580
1248	1248	2588
1248	1248	2596
1248	1248	2604
1248	1248	2613
1248	1248	2622
1248	1248	2630
1248	1248	2638
1248	1248	2646
1248	1248	2654
1248	1248	2663
1248	1248	2672
1248	1248	2680
1248	1248	2688
1248	1248	2696
1248	1248	2704
1248	1248	2712
1248	1248	2720
1248	1248	2728
1248	1248	2736
1248	1248	2744
1248	1248	2752
1248	1248	2761
1248	1248	2770
1248	1248	2778
1248	1248	2786
1248	1248	2794
1248	1248	2802
1248	1248	2811
1248	1248	2820
1248	1248	2828
1248	1248	2836
1248	1248	2844
1248	1248	2852
1248	1248	2861
1248	1248	2870
1248	1248	2878
1248	1248	2886
1248	1248	2894
1248	1248	2902
1248	1248	2911
1248	1248	2920
1248	1248	2928
1248	1248	2936
1248	1248	2944
1248	1248	2952
1248	1248	2960
1248	1248	2968
1248	1248	2976
1248	1248	2984
1248	1248	2992
1248	1248	3000
1248	1248	3008
1248	1248	3016
1248	1248	3025
1248	1248	3033
1248	1248	3041
1248	1248	3050
1248	1248	3058
