Digital_Input	Screen_Position_Y_axis(px)	time(ms)
665	665	8
665	665	16
665	665	25
665	665	34
665	665	43
665	665	52
665	665	60
665	665	69
665	665	78
665	665	86
665	665	95
665	665	104
665	665	112
665	665	121
665	665	130
665	665	139
665	665	147
665	665	155
665	665	163
665	665	172
665	665	181
665	665	190
665	665	198
665	665	207
665	665	215
665	665	223
665	665	231
665	665	240
665	665	248
665	665	256
665	665	265
665	665	274
665	665	282
665	665	291
665	665	299
665	665	308
665	665	317
665	665	326
665	665	335
665	665	343
665	665	352
665	665	360
665	665	368
665	665	377
665	665	385
665	665	394
665	665	403
665	665	412
665	665	420
665	665	429
665	665	438
665	665	447
665	665	455
665	665	463
665	665	472
665	665	480
665	665	488
665	665	496
665	665	504
665	665	513
665	665	522
665	665	531
665	665	539
667	667	547
667	667	555
667	667	564
667	667	573
667	667	582
667	667	590
667	667	599
660	660	608
652	652	616
638	638	625
629	629	633
594	594	642
576	576	651
473	473	659
473	473	668
331	331	677
287	287	685
247	247	693
154	154	702
127	127	710
99	99	718
42	42	726
27	27	735
0	0	744
0	0	753
0	0	762
0	0	770
0	0	778
0	0	787
0	0	796
0	0	805
0	0	814
0	0	823
0	0	831
0	0	840
0	0	849
0	0	857
0	0	865
0	0	873
0	0	881
0	0	889
0	0	897
0	0	906
0	0	914
0	0	923
0	0	932
0	0	941
0	0	949
0	0	957
0	0	966
0	0	975
0	0	983
1	1	992
2	2	1000
4	4	1009
5	5	1018
7	7	1026
10	10	1035
12	12	1043
13	13	1052
16	16	1060
18	18	1068
19	19	1077
20	20	1086
22	22	1094
22	22	1103
23	23	1112
24	24	1120
24	24	1128
25	25	1136
25	25	1145
25	25	1154
25	25	1163
25	25	1172
25	25	1180
25	25	1189
25	25	1198
25	25	1206
25	25	1215
25	25	1223
25	25	1231
25	25	1239
25	25	1247
25	25	1256
25	25	1265
25	25	1273
25	25	1282
25	25	1291
25	25	1299
25	25	1307
25	25	1315
25	25	1323
30	30	1331
30	30	1339
46	46	1348
51	51	1357
57	57	1366
72	72	1375
79	79	1383
86	86	1391
107	107	1400
116	116	1409
134	134	1417
142	142	1425
146	146	1433
157	157	1441
162	162	1450
170	170	1458
171	171	1466
174	174	1475
176	176	1484
180	180	1493
182	182	1502
183	183	1510
187	187	1518
189	189	1527
191	191	1535
192	192	1543
193	193	1551
193	193	1559
193	193	1568
193	193	1577
193	193	1586
193	193	1595
194	194	1604
197	197	1612
201	201	1620
202	202	1629
204	204	1637
204	204	1645
205	205	1654
205	205	1663
206	206	1672
207	207	1680
209	209	1689
211	211	1698
215	215	1707
215	215	1715
216	216	1723
217	217	1731
217	217	1739
217	217	1747
217	217	1755
217	217	1763
217	217	1772
219	219	1780
219	219	1789
219	219	1798
219	219	1806
219	219	1815
219	219	1824
219	219	1834
219	219	1842
219	219	1851
219	219	1860
219	219	1868
219	219	1876
219	219	1885
219	219	1894
219	219	1902
219	219	1911
219	219	1919
219	219	1927
219	219	1936
212	212	1945
203	203	1954
197	197	1962
179	179	1971
151	151	1979
151	151	1988
136	136	1997
112	112	2006
102	102	2015
94	94	2023
70	70	2032
60	60	2040
44	44	2049
38	38	2058
34	34	2066
23	23	2075
20	20	2084
14	14	2092
12	12	2100
11	11	2108
11	11	2117
11	11	2126
11	11	2135
11	11	2143
11	11	2151
11	11	2160
11	11	2168
11	11	2177
11	11	2186
11	11	2195
11	11	2203
11	11	2212
8	8	2221
5	5	2229
3	3	2237
0	0	2245
0	0	2254
0	0	2262
0	0	2271
0	0	2280
0	0	2289
0	0	2297
0	0	2306
0	0	2315
0	0	2324
0	0	2333
0	0	2342
0	0	2350
0	0	2358
0	0	2367
0	0	2375
0	0	2383
0	0	2392
0	0	2400
1	1	2409
3	3	2418
3	3	2427
4	4	2436
6	6	2445
9	9	2453
12	12	2462
14	14	2471
17	17	2480
18	18	2489
18	18	2498
22	22	2506
23	23	2515
30	30	2524
32	32	2533
48	48	2542
57	57	2550
61	61	2559
67	67	2568
87	87	2577
95	95	2585
104	104	2594
127	127	2602
137	137	2611
160	160	2620
170	170	2628
199	199	2637
205	205	2646
211	211	2655
223	223	2664
228	228	2673
239	239	2682
241	241	2690
245	245	2699
247	247	2707
248	248	2716
254	254	2724
254	254	2732
262	262	2741
264	264	2750
275	275	2758
280	280	2767
291	291	2776
296	296	2785
302	302	2793
314	314	2801
318	318	2810
322	322	2819
334	334	2828
339	339	2837
356	356	2845
369	369	2854
374	374	2862
385	385	2871
389	389	2879
393	393	2888
403	403	2896
406	406	2904
411	411	2913
412	412	2922
414	414	2931
415	415	2940
415	415	2948
416	416	2957
416	416	2966
418	418	2975
419	419	2984
420	420	2992
421	421	3001
421	421	3010
424	424	3019
425	425	3028
426	426	3037
433	433	3045
438	438	3053
441	441	3062
443	443	3070
452	452	3079
457	457	3088
466	466	3097
470	470	3106
474	474	3115
485	485	3123
489	489	3131
498	498	3140
504	504	3149
519	519	3158
530	530	3167
534	534	3176
537	537	3185
546	546	3194
548	548	3203
550	550	3212
550	550	3221
551	551	3229
551	551	3238
551	551	3247
551	551	3256
551	551	3265
551	551	3273
551	551	3281
551	551	3289
551	551	3298
551	551	3307
550	550	3317
545	545	3325
544	544	3333
544	544	3341
542	542	3349
541	541	3358
541	541	3367
539	539	3376
539	539	3385
539	539	3394
539	539	3403
539	539	3411
539	539	3420
539	539	3428
539	539	3437
539	539	3446
538	538	3455
537	537	3464
536	536	3472
532	532	3481
529	529	3489
523	523	3498
520	520	3507
503	503	3516
475	475	3525
467	467	3534
459	459	3542
447	447	3551
443	443	3560
441	441	3569
440	440	3578
440	440	3587
440	440	3596
440	440	3605
440	440	3614
440	440	3622
440	440	3631
438	438	3639
428	428	3648
423	423	3657
398	398	3666
387	387	3675
351	351	3684
336	336	3693
290	290	3702
278	278	3710
255	255	3719
245	245	3727
237	237	3736
213	213	3745
204	204	3754
177	177	3762
166	166	3771
157	157	3780
131	131	3789
127	127	3798
124	124	3807
124	124	3816
123	123	3825
123	123	3834
123	123	3842
123	123	3850
123	123	3858
129	129	3867
136	136	3877
153	153	3885
172	172	3893
182	182	3902
213	213	3911
224	224	3920
236	236	3928
267	267	3936
277	277	3944
301	301	3952
311	311	3960
317	317	3969
328	328	3977
331	331	3985
331	331	3993
331	331	4001
331	331	4009
327	327	4017
319	319	4026
313	313	4035
288	288	4043
