Digital_Input	Screen_Position_Y_axis(px)	time(ms)
784	784	8
784	784	16
784	784	25
784	784	34
784	784	42
784	784	50
784	784	58
784	784	66
784	784	74
784	784	83
784	784	91
784	784	99
784	784	107
784	784	115
784	784	124
783	783	133
783	783	141
782	782	149
782	782	157
781	781	166
781	781	175
781	781	183
780	780	192
780	780	200
780	780	208
780	780	216
780	780	224
779	779	232
777	777	241
775	775	249
772	772	257
765	765	265
761	761	274
752	752	283
742	742	292
715	715	300
715	715	308
700	700	316
687	687	324
668	668	332
643	643	340
643	643	348
631	631	356
624	624	364
622	622	372
620	620	380
620	620	389
620	620	398
620	620	406
620	620	414
620	620	422
620	620	430
621	621	439
621	621	447
623	623	456
630	630	464
637	637	472
653	653	480
664	664	489
664	664	497
683	683	505
683	683	514
697	697	522
702	702	530
706	706	539
711	711	547
713	713	555
713	713	563
713	713	571
714	714	579
714	714	587
714	714	595
714	714	604
714	714	612
714	714	620
714	714	629
714	714	637
714	714	645
714	714	654
714	714	663
714	714	672
714	714	681
714	714	690
714	714	699
714	714	707
714	714	715
714	714	723
714	714	732
714	714	740
714	714	748
714	714	757
714	714	766
714	714	775
714	714	783
714	714	792
714	714	800
714	714	808
714	714	817
714	714	826
714	714	835
714	714	843
714	714	852
714	714	860
714	714	868
714	714	876
714	714	884
714	714	893
714	714	902
714	714	910
714	714	919
714	714	927
714	714	935
714	714	944
714	714	952
714	714	960
714	714	968
714	714	976
714	714	984
714	714	993
714	714	1001
714	714	1009
714	714	1017
714	714	1025
714	714	1033
714	714	1042
714	714	1050
714	714	1059
714	714	1067
714	714	1076
714	714	1085
714	714	1093
714	714	1101
714	714	1109
714	714	1117
714	714	1125
714	714	1133
714	714	1142
714	714	1150
714	714	1160
714	714	1168
714	714	1176
714	714	1184
714	714	1192
714	714	1200
714	714	1209
714	714	1217
714	714	1225
714	714	1234
714	714	1242
714	714	1250
714	714	1258
714	714	1266
714	714	1274
714	714	1282
714	714	1290
714	714	1298
714	714	1306
714	714	1314
714	714	1323
714	714	1331
714	714	1339
714	714	1347
714	714	1355
714	714	1363
714	714	1371
714	714	1380
714	714	1388
714	714	1396
714	714	1405
714	714	1413
714	714	1421
714	714	1430
714	714	1438
714	714	1447
714	714	1456
714	714	1465
714	714	1473
714	714	1481
714	714	1489
714	714	1497
714	714	1505
714	714	1513
714	714	1522
714	714	1530
714	714	1538
714	714	1546
714	714	1555
714	714	1563
714	714	1572
714	714	1580
714	714	1588
714	714	1596
714	714	1604
714	714	1613
714	714	1622
714	714	1630
714	714	1638
714	714	1646
714	714	1655
714	714	1663
714	714	1672
714	714	1680
714	714	1688
714	714	1697
714	714	1706
714	714	1715
714	714	1723
714	714	1732
714	714	1741
714	714	1749
714	714	1757
714	714	1765
714	714	1773
714	714	1782
714	714	1791
714	714	1799
714	714	1807
714	714	1815
714	714	1823
714	714	1831
714	714	1839
714	714	1848
714	714	1856
714	714	1864
714	714	1872
714	714	1880
714	714	1888
714	714	1896
714	714	1905
714	714	1913
714	714	1921
714	714	1930
714	714	1938
714	714	1946
714	714	1954
714	714	1962
714	714	1970
714	714	1978
714	714	1986
714	714	1994
714	714	2002
714	714	2010
714	714	2019
714	714	2028
714	714	2036
714	714	2044
714	714	2052
714	714	2061
714	714	2070
714	714	2078
714	714	2086
714	714	2095
714	714	2103
714	714	2111
714	714	2119
714	714	2127
714	714	2135
714	714	2144
714	714	2152
714	714	2160
714	714	2168
714	714	2176
714	714	2185
714	714	2193
714	714	2201
714	714	2209
714	714	2218
714	714	2226
714	714	2234
714	714	2242
714	714	2250
714	714	2258
714	714	2267
714	714	2275
714	714	2283
714	714	2291
714	714	2299
714	714	2307
714	714	2315
714	714	2323
714	714	2332
714	714	2340
714	714	2348
714	714	2357
714	714	2366
714	714	2375
714	714	2384
714	714	2393
714	714	2401
714	714	2409
714	714	2417
714	714	2425
714	714	2434
714	714	2442
714	714	2450
714	714	2458
714	714	2466
714	714	2475
714	714	2484
714	714	2492
714	714	2501
714	714	2509
714	714	2517
714	714	2525
714	714	2534
714	714	2542
