Digital_Input	Screen Position Y axis (px)	time (ms)
-0.29423733962986276	54.57181585438457	3747
-0.2229015514696755	41.34126020770067	3765
-0.19232907082959727	35.671022073407954	3784
-0.17194741706954275	31.89086331721237	3800
-0.15156576330948823	28.11070456101679	3817
-0.14137493642946453	26.22062518291965	3834
-0.12099328266941001	22.440466426724065	3850
-0.11080245578938275	20.550387048626277	3865
-0.10061162890935549	18.660307670528482	3882
-0.10061162890935549	18.660307670528482	3897
-0.08022997514930097	14.8801489143329	3914
-0.08022997514930097	14.8801489143329	3931
-0.07003914826927726	12.990069536235762	3947
-0.07003914826927726	12.990069536235762	3963
-0.07003914826927726	12.990069536235762	3981
-0.07003914826927726	12.990069536235762	3998
-0.07003914826927726	12.990069536235762	4014
-0.07003914826927726	12.990069536235762	4031
-0.07003914826927726	12.990069536235762	4047
-0.07003914826927726	12.990069536235762	4064
-0.07003914826927726	12.990069536235762	4076
-0.07003914826927726	12.990069536235762	4088
-0.08022997514930097	14.8801489143329	4102
-0.08022997514930097	14.8801489143329	4117
-0.08022997514930097	14.8801489143329	4133
-0.08022997514930097	14.8801489143329	4148
-0.08022997514930097	14.8801489143329	4165
-0.08022997514930097	14.8801489143329	4180
-0.08022997514930097	14.8801489143329	4192
-0.08022997514930097	14.8801489143329	4204
-0.09042080202932823	16.77022829243069	4216
-0.09042080202932823	16.77022829243069	4231
-0.09042080202932823	16.77022829243069	4244
-0.10061162890935549	18.660307670528482	4258
-0.10061162890935549	18.660307670528482	4275
-0.10061162890935549	18.660307670528482	4287
-0.09042080202932823	16.77022829243069	4299
-0.10061162890935549	18.660307670528482	4315
-0.10061162890935549	18.660307670528482	4328
-0.10061162890935549	18.660307670528482	4340
-0.10061162890935549	18.660307670528482	4353
-0.10061162890935549	18.660307670528482	4368
-0.10061162890935549	18.660307670528482	4384
-0.10061162890935549	18.660307670528482	4400
-0.10061162890935549	18.660307670528482	4415
-0.10061162890935549	18.660307670528482	4432
-0.10061162890935549	18.660307670528482	4449
-0.11080245578938275	20.550387048626277	4467
-0.18213824394957	33.780942695310166	4485
-0.3757639546700773	69.69245087916624	4502
-0.6305346266707481	116.9444353316091	4519
-0.8445419911513099	156.63610227166075	4538
-0.9668319137116299	179.31705480883295	4552
-1.007595221231739	186.87737232122413	4568
-0.9872135674716844	183.09721356502854	4583
-0.9158777793114972	169.86665791834466	4601
-0.9158777793114972	169.86665791834466	4618
-1.0381677018718172	192.54761045551683	4634
-1.3337016813925935	247.35991242035016	4651
-1.700571449073557	315.4027700318674	4667
-2.138777004914708	396.6761832900686	4683
-2.5769825607558587	477.9495965482697	4699
-3.066142250997146	568.6734066969598	4717
-3.4533936724381604	640.496423064672	4735
-3.8202634401191276	708.5392806761898	4756
-3.9935074970795803	740.6706301038503	4773
-4.064843285239768	753.9011857505342	4792
-4.044461631479713	750.1210269943386	4804
-3.9935074970795803	740.6706301038503	4816
-3.9323625357994203	729.3301538352642	4828
-3.8406450938791785	712.3194394323848	4842
-3.7693093057189913	699.0888837857008	4854
-3.7081643444388313	687.7484075171146	4866
-3.6266377293986167	672.6277724923332	4883
-3.5654927681184567	661.2872962237469	4900
-3.534920287478375	655.6170580894536	4918
-3.5553019412384295	659.397216845649	4934
-3.606256075638562	668.8476137361374	4950
-3.6470193831586712	676.4079312485286	4963
-3.6775918637987495	682.0781693828213	4975
-3.7285459981988858	691.5285662733104	4989
-3.7795001325990185	700.9789631637987	5003
-3.891599228279315	721.7698363228737	5017
-4.024079977719662	746.3408682381437	5034
-4.197324034680115	778.4722176658042	5051
-4.360377264760544	808.7134877153675	5067
-4.523430494840973	838.954757764931	5085
-4.676292898041375	867.3059484363964	5103
-4.859727781881855	901.3273772421547	5117
-5.043162665722338	935.3488060479136	5133
-5.236788376442846	971.2603142317698	5151
-5.348887472123142	992.0511873908449	5167
-5.430414087163356	1007.1718224156267	5180
-5.511940702203567	1022.2924574404075	5193
-5.552704009723676	1029.8527749527989	5205
-5.583276490363758	1035.523013087092	5217
-5.603658144123809	1039.303171843287	5230
-5.624039797883864	1043.0833305994827	5243
-5.654612278523945	1048.753568733776	5255
-5.685184759164024	1054.4238068680688	5268
-5.685184759164024	1054.4238068680688	5285
-5.674993932283996	1052.533727489971	5302
-5.644421451643918	1046.8634893556782	5319
-5.603658144123809	1039.303171843287	5337
-5.583276490363758	1035.523013087092	5353
-5.562894836603704	1031.7428543308965	5370
-5.532322355963622	1026.0726161966031	5388
-5.511940702203567	1022.2924574404075	5405
-5.471177394683462	1014.7321399280171	5424
-5.420223260283329	1005.2817430375288	5440
-5.369269125883193	995.8313461470399	5455
-5.308124164603033	984.4908698784536	5470
-5.236788376442846	971.2603142317698	5485
-5.124689280762553	950.4694410726955	5502
-5.002399358202229	927.7884885355224	5518
-4.8903002625219365	906.9976153764483	5535
-4.798582820601695	889.9869009735687	5552
-4.706865378681453	872.9761865706892	5569
-4.625338763641242	857.8555515459083	5586
-4.5438121486010274	842.7349165211265	5605
-4.47247636044084	829.5043608744427	5621
-4.421522226040704	820.0539639839537	5638
-4.380758918520598	812.4936464715631	5652
-4.339995611000489	804.933328959172	5669
-4.299232303480384	797.3730114467814	5686
-4.258468995960278	789.812693934391	5702
-4.217705688440169	782.2523764219998	5719
-4.197324034680115	778.4722176658042	5735
-4.187133207800091	776.582138287707	5752
-4.176942380920064	774.6920589096092	5771
-4.176942380920064	774.6920589096092	5789
-4.187133207800091	776.582138287707	5808
-4.207514861560142	780.3622970439021	5824
-4.238087342200224	786.0325351781954	5838
-4.289041476600357	795.4829320686836	5853
-4.370568091640571	810.6035670934654	5869
-4.47247636044084	829.5043608744427	5886
-4.574384629241106	848.4051546554192	5903
-4.676292898041375	867.3059484363964	5920
-4.747628686201562	880.5365040830803	5938
-4.7883919937216675	888.0968215954709	5956
-4.839346128121804	897.5472184859599	5974
-4.8903002625219365	906.9976153764483	5989
-4.941254396922069	916.4480122669364	6006
-4.961636050682124	920.2281710231321	6022
-4.941254396922069	916.4480122669364	6036
-4.900491089401964	908.8876947545459	6053
-4.859727781881855	901.3273772421547	6070
-4.839346128121804	897.5472184859599	6087
-4.808773647481722	891.8769803516665	6103
-4.798582820601695	889.9869009735687	6116
-4.77820116684164	886.2067422173731	6130
-4.747628686201562	880.5365040830803	6143
-4.7272470324415075	876.7563453268848	6157
-4.696674551801429	871.0861071925921	6170
-4.6661020711613475	865.4158690582987	6181
-4.645720417401293	861.6357103021031	6194
-4.625338763641242	857.8555515459083	6206
-4.6049571098811874	854.0753927897126	6221
-4.564193802361078	846.5150752773214	6238
-4.533621321721	840.8448371430287	6255
-4.513239667960946	837.0646783868331	6273
-4.482667187320864	831.3944402525398	6290
-4.47247636044084	829.5043608744427	6303
-4.452094706680786	825.724202118247	6320
-4.452094706680786	825.724202118247	6334
-4.462285533560813	827.6142814963448	6347
-4.482667187320864	831.3944402525398	6359
-4.492858014200891	833.2845196306375	6373
-4.482667187320864	831.3944402525398	6388
-4.47247636044084	829.5043608744427	6404
-4.47247636044084	829.5043608744427	6421
-4.482667187320864	831.3944402525398	6439
-4.492858014200891	833.2845196306375	6457
-4.492858014200891	833.2845196306375	6474
-4.503048841080918	835.1745990087352	6491
-4.533621321721	840.8448371430287	6507
-4.564193802361078	846.5150752773214	6522
-4.625338763641242	857.8555515459083	6538
-4.6661020711613475	865.4158690582987	6554
-4.645720417401293	861.6357103021031	6571
-4.615147936761215	855.9654721678104	6588
-4.584575456121133	850.2952340335171	6604
-4.6049571098811874	854.0753927897126	6621
-4.645720417401293	861.6357103021031	6638
-4.686483724921402	869.1960278144943	6655
-4.696674551801429	871.0861071925921	6671
-4.686483724921402	869.1960278144943	6688
-4.6661020711613475	865.4158690582987	6701
-4.645720417401293	861.6357103021031	6713
-4.635529590521266	859.7456309240054	6727
-4.625338763641242	857.8555515459083	6741
-4.6049571098811874	854.0753927897126	6756
