Digital_Input	Screen_Position_Y_axis(px)	time(ms)
1.8030098521328952	1378.2857142857174	9
1.8131869170139048	1368.0000000000018	150
1.8030098521328952	1378.2857142857174	164
1.8131869170139048	1368.0000000000018	177
1.8131869170139048	1368.0000000000018	191
1.8131869170139048	1368.0000000000018	205
1.8131869170139048	1368.0000000000018	220
1.8131869170139048	1368.0000000000018	235
1.8131869170139048	1368.0000000000018	252
1.8131869170139048	1368.0000000000018	268
1.8131869170139048	1368.0000000000018	286
1.8131869170139048	1368.0000000000018	302
1.8131869170139048	1368.0000000000018	319
1.8131869170139048	1368.0000000000018	336
1.8131869170139048	1368.0000000000018	352
1.8131869170139048	1368.0000000000018	369
1.8131869170139048	1368.0000000000018	386
1.8131869170139048	1368.0000000000018	402
1.8131869170139048	1368.0000000000018	419
1.8131869170139048	1368.0000000000018	436
1.8131869170139048	1368.0000000000018	452
1.8131869170139048	1368.0000000000018	469
1.8131869170139048	1368.0000000000018	486
1.8131869170139048	1368.0000000000018	503
1.8131869170139048	1368.0000000000018	519
1.8131869170139048	1368.0000000000018	536
1.8131869170139048	1368.0000000000018	552
1.8131869170139048	1368.0000000000018	569
1.8131869170139048	1368.0000000000018	586
1.8131869170139048	1368.0000000000018	603
1.8335410467759203	1347.4285714285743	619
1.8538951765379394	1326.8571428571431	635
1.8640722414189455	1316.5714285714312	653
1.8946034360619706	1285.714285714288	669
1.9149575658239897	1265.1428571428569	686
1.9353116955860052	1244.5714285714294	703
1.9658428902290304	1213.7142857142862	719
1.986197019991046	1193.1428571428587	736
2.016728214634071	1162.2857142857156	753
2.0370823443960866	1141.714285714288	769
2.0574364741581057	1121.1428571428569	786
2.0676135390391117	1110.857142857145	803
2.0777906039201213	1100.5714285714294	819
2.098144733682137	1080.0000000000018	836
2.1083217985631464	1069.7142857142862	853
2.128675928325162	1049.1428571428587	869
2.1490300580871775	1028.5714285714312	886
2.189738317611212	987.4285714285725	903
2.2202695122542373	956.5714285714294	919
2.2609777717782684	915.4285714285743	936
2.2813319015402875	894.8571428571431	952
2.3118630961833126	864.0	969
2.3423942908263378	833.1428571428569	986
2.3627484205883533	812.5714285714294	1003
2.383102550350369	792.0000000000018	1020
2.383102550350369	792.0000000000018	1036
2.4034566801123844	771.4285714285742	1053
2.4034566801123844	771.4285714285742	1070
2.413633744993394	761.1428571428587	1086
2.4238108098744036	750.857142857143	1103
2.4238108098744036	750.857142857143	1119
2.4238108098744036	750.857142857143	1136
2.444164939636419	730.2857142857155	1153
2.444164939636419	730.2857142857155	1169
2.4543420045174287	720.0	1186
2.4543420045174287	720.0	1203
2.4543420045174287	720.0	1219
2.4645190693984347	709.7142857142882	1236
2.4543420045174287	720.0	1253
2.444164939636419	730.2857142857155	1270
2.4238108098744036	750.857142857143	1286
2.3932796152313784	781.7142857142862	1303
2.3423942908263378	833.1428571428569	1320
2.2915089664212935	884.5714285714312	1336
2.240623642016253	936.0000000000018	1353
2.189738317611212	987.4285714285725	1370
2.1388529932061715	1038.8571428571431	1386
2.1083217985631464	1069.7142857142862	1403
2.0676135390391117	1110.857142857145	1420
2.0370823443960866	1141.714285714288	1437
2.0269052795150806	1152.0	1453
2.016728214634071	1162.2857142857156	1470
2.0065511497530615	1172.5714285714312	1487
2.0065511497530615	1172.5714285714312	1503
1.9963740848720555	1182.8571428571431	1520
1.986197019991046	1193.1428571428587	1537
1.9760199551100364	1203.4285714285743	1553
1.9658428902290304	1213.7142857142862	1570
1.9556658253480208	1224.0000000000018	1587
1.9353116955860052	1244.5714285714294	1603
1.9454887604670148	1234.2857142857138	1620
1.9353116955860052	1244.5714285714294	1636
1.9353116955860052	1244.5714285714294	1653
1.9353116955860052	1244.5714285714294	1670
1.9454887604670148	1234.2857142857138	1687
1.9760199551100364	1203.4285714285743	1703
2.016728214634071	1162.2857142857156	1720
2.087967668801131	1090.2857142857138	1737
2.159207122968187	1018.2857142857156	1753
2.2609777717782684	915.4285714285743	1770
2.3627484205883533	812.5714285714294	1787
2.4746961342794442	699.4285714285725	1804
2.5764667830895256	596.5714285714312	1820
2.668060367018601	504.00000000000193	1837
