Digital_Input	Screen_Position_Y_axis(px)	time(ms)
2.484873199160454	621.9548872180428	8
2.49505026404146	609.9248120300756	29
2.49505026404146	609.9248120300756	42
2.49505026404146	609.9248120300756	56
2.484873199160454	621.9548872180428	69
2.49505026404146	609.9248120300756	84
2.49505026404146	609.9248120300756	101
2.49505026404146	609.9248120300756	118
2.49505026404146	609.9248120300756	134
2.49505026404146	609.9248120300756	151
2.484873199160454	621.9548872180428	168
2.484873199160454	621.9548872180428	184
2.49505026404146	609.9248120300756	201
2.49505026404146	609.9248120300756	218
2.49505026404146	609.9248120300756	234
2.484873199160454	621.9548872180428	251
2.484873199160454	621.9548872180428	268
2.484873199160454	621.9548872180428	285
2.49505026404146	609.9248120300756	302
2.484873199160454	621.9548872180428	318
2.484873199160454	621.9548872180428	335
2.484873199160454	621.9548872180428	351
2.49505026404146	609.9248120300756	368
2.49505026404146	609.9248120300756	385
2.49505026404146	609.9248120300756	402
2.484873199160454	621.9548872180428	418
2.484873199160454	621.9548872180428	435
2.49505026404146	609.9248120300756	451
2.484873199160454	621.9548872180428	468
2.484873199160454	621.9548872180428	485
2.484873199160454	621.9548872180428	501
2.484873199160454	621.9548872180428	518
2.49505026404146	609.9248120300756	535
2.49505026404146	609.9248120300756	552
2.484873199160454	621.9548872180428	568
2.484873199160454	621.9548872180428	585
2.484873199160454	621.9548872180428	601
2.49505026404146	609.9248120300756	618
2.49505026404146	609.9248120300756	635
2.49505026404146	609.9248120300756	651
2.49505026404146	609.9248120300756	668
2.484873199160454	621.9548872180428	685
2.484873199160454	621.9548872180428	701
2.49505026404146	609.9248120300756	718
2.49505026404146	609.9248120300756	735
2.49505026404146	609.9248120300756	751
2.484873199160454	621.9548872180428	768
2.484873199160454	621.9548872180428	785
2.484873199160454	621.9548872180428	802
2.49505026404146	609.9248120300756	819
2.484873199160454	621.9548872180428	835
2.484873199160454	621.9548872180428	851
2.484873199160454	621.9548872180428	868
2.484873199160454	621.9548872180428	885
2.484873199160454	621.9548872180428	901
2.4746961342794442	633.9849624060143	918
2.4645190693984347	646.0150375939858	935
2.4645190693984347	646.0150375939858	951
2.4543420045174287	658.0451127819529	968
2.444164939636419	670.0751879699244	985
2.4339878747554096	682.1052631578959	1002
2.4339878747554096	682.1052631578959	1019
2.4238108098744036	694.1353383458631	1035
2.4238108098744036	694.1353383458631	1052
2.4238108098744036	694.1353383458631	1069
2.4238108098744036	694.1353383458631	1085
2.4238108098744036	694.1353383458631	1102
2.4238108098744036	694.1353383458631	1119
2.4238108098744036	694.1353383458631	1135
2.4238108098744036	694.1353383458631	1152
2.4238108098744036	694.1353383458631	1169
2.4238108098744036	694.1353383458631	1185
2.4238108098744036	694.1353383458631	1202
2.4238108098744036	694.1353383458631	1219
2.4238108098744036	694.1353383458631	1235
2.4238108098744036	694.1353383458631	1252
2.4238108098744036	694.1353383458631	1269
2.4238108098744036	694.1353383458631	1285
2.4238108098744036	694.1353383458631	1302
2.4238108098744036	694.1353383458631	1319
2.4238108098744036	694.1353383458631	1335
2.4238108098744036	694.1353383458631	1352
2.4238108098744036	694.1353383458631	1369
2.4238108098744036	694.1353383458631	1386
2.4238108098744036	694.1353383458631	1402
2.4238108098744036	694.1353383458631	1419
2.4238108098744036	694.1353383458631	1436
2.4238108098744036	694.1353383458631	1452
2.4238108098744036	694.1353383458631	1469
2.4238108098744036	694.1353383458631	1486
2.4238108098744036	694.1353383458631	1502
2.4238108098744036	694.1353383458631	1519
2.4238108098744036	694.1353383458631	1536
2.4238108098744036	694.1353383458631	1552
2.4238108098744036	694.1353383458631	1569
2.4238108098744036	694.1353383458631	1586
2.4238108098744036	694.1353383458631	1603
2.4238108098744036	694.1353383458631	1619
2.4238108098744036	694.1353383458631	1636
2.4238108098744036	694.1353383458631	1653
2.4238108098744036	694.1353383458631	1669
2.4238108098744036	694.1353383458631	1686
2.4238108098744036	694.1353383458631	1702
2.4238108098744036	694.1353383458631	1719
2.4238108098744036	694.1353383458631	1736
2.4238108098744036	694.1353383458631	1753
2.4238108098744036	694.1353383458631	1769
2.4238108098744036	694.1353383458631	1786
2.4339878747554096	682.1052631578959	1802
2.4238108098744036	694.1353383458631	1819
2.4238108098744036	694.1353383458631	1836
2.4339878747554096	682.1052631578959	1853
2.4238108098744036	694.1353383458631	1869
2.4238108098744036	694.1353383458631	1886
2.4238108098744036	694.1353383458631	1903
2.4238108098744036	694.1353383458631	1919
2.4339878747554096	682.1052631578959	1936
2.4238108098744036	694.1353383458631	1953
2.4238108098744036	694.1353383458631	1969
2.4238108098744036	694.1353383458631	1986
2.4238108098744036	694.1353383458631	2003
2.4238108098744036	694.1353383458631	2019
2.4238108098744036	694.1353383458631	2036
2.4238108098744036	694.1353383458631	2053
2.4238108098744036	694.1353383458631	2070
2.4339878747554096	682.1052631578959	2086
2.4238108098744036	694.1353383458631	2103
2.4238108098744036	694.1353383458631	2119
2.4238108098744036	694.1353383458631	2136
2.4339878747554096	682.1052631578959	2153
2.4238108098744036	694.1353383458631	2170
2.4339878747554096	682.1052631578959	2186
2.4238108098744036	694.1353383458631	2203
2.4238108098744036	694.1353383458631	2219
2.4238108098744036	694.1353383458631	2236
2.4339878747554096	682.1052631578959	2253
2.4238108098744036	694.1353383458631	2269
2.4238108098744036	694.1353383458631	2287
2.4238108098744036	694.1353383458631	2303
2.4238108098744036	694.1353383458631	2320
2.4339878747554096	682.1052631578959	2337
2.4339878747554096	682.1052631578959	2353
2.4238108098744036	694.1353383458631	2369
2.4339878747554096	682.1052631578959	2386
2.4339878747554096	682.1052631578959	2403
2.4238108098744036	694.1353383458631	2420
2.4339878747554096	682.1052631578959	2436
2.4339878747554096	682.1052631578959	2453
2.4238108098744036	694.1353383458631	2470
2.4238108098744036	694.1353383458631	2486
2.4238108098744036	694.1353383458631	2503
2.4238108098744036	694.1353383458631	2520
2.4238108098744036	694.1353383458631	2537
2.4238108098744036	694.1353383458631	2553
2.4238108098744036	694.1353383458631	2570
2.4238108098744036	694.1353383458631	2587
2.4238108098744036	694.1353383458631	2603
2.4238108098744036	694.1353383458631	2620
2.4238108098744036	694.1353383458631	2636
2.4339878747554096	682.1052631578959	2653
2.4238108098744036	694.1353383458631	2670
2.4238108098744036	694.1353383458631	2687
2.4339878747554096	682.1052631578959	2703
2.4339878747554096	682.1052631578959	2720
2.4339878747554096	682.1052631578959	2737
2.4238108098744036	694.1353383458631	2753
2.4238108098744036	694.1353383458631	2770
2.4339878747554096	682.1052631578959	2787
2.4339878747554096	682.1052631578959	2803
2.4339878747554096	682.1052631578959	2820
2.4238108098744036	694.1353383458631	2837
2.4339878747554096	682.1052631578959	2853
2.4238108098744036	694.1353383458631	2870
2.4339878747554096	682.1052631578959	2887
2.4339878747554096	682.1052631578959	2903
2.4238108098744036	694.1353383458631	2920
2.4238108098744036	694.1353383458631	2937
2.4339878747554096	682.1052631578959	2953
2.4238108098744036	694.1353383458631	2970
2.4238108098744036	694.1353383458631	2987
2.4238108098744036	694.1353383458631	3004
2.4339878747554096	682.1052631578959	3020
2.4238108098744036	694.1353383458631	3037
2.4238108098744036	694.1353383458631	3053
2.4339878747554096	682.1052631578959	3070
2.4339878747554096	682.1052631578959	3087
2.4339878747554096	682.1052631578959	3104
2.4238108098744036	694.1353383458631	3120
2.4339878747554096	682.1052631578959	3137
2.4339878747554096	682.1052631578959	3154
2.4339878747554096	682.1052631578959	3170
2.4238108098744036	694.1353383458631	3187
2.4238108098744036	694.1353383458631	3204
2.4238108098744036	694.1353383458631	3220
